run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	sra_ftp	bam_ftp
SRR16873708	SAMN22998273	SRX13066453	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/008/SRR16873708/SRR16873708_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/008/SRR16873708/SRR16873708_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/008/SRR16873708	
SRR16873684	SAMN22998357	SRX13066477	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/084/SRR16873684/SRR16873684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/084/SRR16873684/SRR16873684_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/084/SRR16873684	
SRR16873709	SAMN22998335	SRX13066452	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/009/SRR16873709/SRR16873709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/009/SRR16873709/SRR16873709_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/009/SRR16873709	
SRR16873685	SAMN22998356	SRX13066476	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/085/SRR16873685/SRR16873685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/085/SRR16873685/SRR16873685_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/085/SRR16873685	
SRR16873710	SAMN22998334	SRX13066451	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/010/SRR16873710/SRR16873710_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/010/SRR16873710/SRR16873710_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/010/SRR16873710	
SRR16873688	SAMN22998354	SRX13066473	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/088/SRR16873688/SRR16873688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/088/SRR16873688/SRR16873688_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/088/SRR16873688	
SRR16873713	SAMN22998331	SRX13066448	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/013/SRR16873713/SRR16873713_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/013/SRR16873713/SRR16873713_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/013/SRR16873713	
SRR16873690	SAMN22998352	SRX13066471	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/090/SRR16873690/SRR16873690_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/090/SRR16873690/SRR16873690_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/090/SRR16873690	
SRR16873715	SAMN22998329	SRX13066446	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/015/SRR16873715/SRR16873715_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/015/SRR16873715/SRR16873715_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/015/SRR16873715	
SRR16873694	SAMN22998348	SRX13066467	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/094/SRR16873694/SRR16873694_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/094/SRR16873694/SRR16873694_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/094/SRR16873694	
SRR16873699	SAMN22998344	SRX13066462	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/099/SRR16873699/SRR16873699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/099/SRR16873699/SRR16873699_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/099/SRR16873699	
SRR16873717	SAMN22998420	SRX13066444	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/017/SRR16873717/SRR16873717_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/017/SRR16873717/SRR16873717_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/017/SRR16873717	
SRR16873702	SAMN22998341	SRX13066459	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/002/SRR16873702/SRR16873702_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/002/SRR16873702/SRR16873702_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/002/SRR16873702	
SRR16873719	SAMN22998418	SRX13066442	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/019/SRR16873719/SRR16873719_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/019/SRR16873719/SRR16873719_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/019/SRR16873719	
SRR16873720	SAMN22998417	SRX13066441	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/020/SRR16873720/SRR16873720_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/020/SRR16873720/SRR16873720_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/020/SRR16873720	
SRR16873704	SAMN22998339	SRX13066457	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/004/SRR16873704/SRR16873704_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/004/SRR16873704/SRR16873704_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/004/SRR16873704	
SRR16873723	SAMN22998415	SRX13066438	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/023/SRR16873723/SRR16873723_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/023/SRR16873723/SRR16873723_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/023/SRR16873723	
SRR16873705	SAMN22998338	SRX13066456	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/005/SRR16873705/SRR16873705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/005/SRR16873705/SRR16873705_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/005/SRR16873705	
SRR16873726	SAMN22998412	SRX13066435	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/026/SRR16873726/SRR16873726_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/026/SRR16873726/SRR16873726_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/026/SRR16873726	
SRR16873707	SAMN22998336	SRX13066454	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/007/SRR16873707/SRR16873707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/007/SRR16873707/SRR16873707_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/007/SRR16873707	
SRR16873730	SAMN22998408	SRX13066431	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/030/SRR16873730/SRR16873730_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/030/SRR16873730/SRR16873730_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/030/SRR16873730	
SRR16873725	SAMN22998413	SRX13066436	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/025/SRR16873725/SRR16873725_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/025/SRR16873725/SRR16873725_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/025/SRR16873725	
SRR16873731	SAMN22998407	SRX13066430	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/031/SRR16873731/SRR16873731_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/031/SRR16873731/SRR16873731_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/031/SRR16873731	
SRR16873727	SAMN22998411	SRX13066434	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/027/SRR16873727/SRR16873727_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/027/SRR16873727/SRR16873727_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/027/SRR16873727	
SRR16873749	SAMN22998391	SRX13066412	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/049/SRR16873749/SRR16873749_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/049/SRR16873749/SRR16873749_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/049/SRR16873749	
SRR16873728	SAMN22998410	SRX13066433	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/028/SRR16873728/SRR16873728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/028/SRR16873728/SRR16873728_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/028/SRR16873728	
SRR16873755	SAMN22998278	SRX13066406	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/055/SRR16873755/SRR16873755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/055/SRR16873755/SRR16873755_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/055/SRR16873755	
SRR16873732	SAMN22998406	SRX13066429	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/032/SRR16873732/SRR16873732_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/032/SRR16873732/SRR16873732_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/032/SRR16873732	
SRR16873756	SAMN22998385	SRX13066405	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/056/SRR16873756/SRR16873756_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/056/SRR16873756/SRR16873756_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/056/SRR16873756	
SRR16873736	SAMN22998403	SRX13066425	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/036/SRR16873736/SRR16873736_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/036/SRR16873736/SRR16873736_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/036/SRR16873736	
SRR16873757	SAMN22998384	SRX13066404	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/057/SRR16873757/SRR16873757_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/057/SRR16873757/SRR16873757_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/057/SRR16873757	
SRR16873737	SAMN22998402	SRX13066424	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/037/SRR16873737/SRR16873737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/037/SRR16873737/SRR16873737_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/037/SRR16873737	
SRR16873759	SAMN22998382	SRX13066402	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/059/SRR16873759/SRR16873759_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/059/SRR16873759/SRR16873759_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/059/SRR16873759	
SRR16873739	SAMN22998400	SRX13066422	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/039/SRR16873739/SRR16873739_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/039/SRR16873739/SRR16873739_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/039/SRR16873739	
SRR16873760	SAMN22998381	SRX13066401	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/060/SRR16873760/SRR16873760_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/060/SRR16873760/SRR16873760_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/060/SRR16873760	
SRR16873740	SAMN22998399	SRX13066421	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/040/SRR16873740/SRR16873740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/040/SRR16873740/SRR16873740_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/040/SRR16873740	
SRR16873762	SAMN22998379	SRX13066399	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/062/SRR16873762/SRR16873762_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/062/SRR16873762/SRR16873762_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/062/SRR16873762	
SRR16873742	SAMN22998397	SRX13066419	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/042/SRR16873742/SRR16873742_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/042/SRR16873742/SRR16873742_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/042/SRR16873742	
SRR16873764	SAMN22998377	SRX13066397	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/064/SRR16873764/SRR16873764_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/064/SRR16873764/SRR16873764_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/064/SRR16873764	
SRR16873743	SAMN22998396	SRX13066418	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/043/SRR16873743/SRR16873743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/043/SRR16873743/SRR16873743_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/043/SRR16873743	
SRR16873765	SAMN22998376	SRX13066396	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/065/SRR16873765/SRR16873765_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/065/SRR16873765/SRR16873765_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/065/SRR16873765	
SRR16873744	SAMN22998279	SRX13066417	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/044/SRR16873744/SRR16873744_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/044/SRR16873744/SRR16873744_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/044/SRR16873744	
SRR16873769	SAMN22998373	SRX13066392	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/069/SRR16873769/SRR16873769_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/069/SRR16873769/SRR16873769_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/069/SRR16873769	
SRR16873752	SAMN22998388	SRX13066409	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/052/SRR16873752/SRR16873752_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/052/SRR16873752/SRR16873752_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/052/SRR16873752	
SRR16873773	SAMN22998369	SRX13066388	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/073/SRR16873773/SRR16873773_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/073/SRR16873773/SRR16873773_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/073/SRR16873773	
SRR16873753	SAMN22998387	SRX13066408	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/053/SRR16873753/SRR16873753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/053/SRR16873753/SRR16873753_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/053/SRR16873753	
SRR16873776	SAMN22998366	SRX13066385	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/076/SRR16873776/SRR16873776_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/076/SRR16873776/SRR16873776_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/076/SRR16873776	
SRR16873754	SAMN22998386	SRX13066407	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/054/SRR16873754/SRR16873754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/054/SRR16873754/SRR16873754_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/054/SRR16873754	
SRR16873777	SAMN22998276	SRX13066384	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/077/SRR16873777/SRR16873777_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/077/SRR16873777/SRR16873777_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/077/SRR16873777	
SRR16873758	SAMN22998383	SRX13066403	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/058/SRR16873758/SRR16873758_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/058/SRR16873758/SRR16873758_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/058/SRR16873758	
SRR16873779	SAMN22998266	SRX13066382	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/079/SRR16873779/SRR16873779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/079/SRR16873779/SRR16873779_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/079/SRR16873779	
SRR16873763	SAMN22998378	SRX13066398	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/063/SRR16873763/SRR16873763_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/063/SRR16873763/SRR16873763_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/063/SRR16873763	
SRR16873766	SAMN22998277	SRX13066395	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/066/SRR16873766/SRR16873766_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/066/SRR16873766/SRR16873766_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/066/SRR16873766	
SRR16873770	SAMN22998372	SRX13066391	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/070/SRR16873770/SRR16873770_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/070/SRR16873770/SRR16873770_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/070/SRR16873770	
SRR16873771	SAMN22998371	SRX13066390	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/071/SRR16873771/SRR16873771_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/071/SRR16873771/SRR16873771_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/071/SRR16873771	
SRR16873772	SAMN22998370	SRX13066389	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/072/SRR16873772/SRR16873772_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/072/SRR16873772/SRR16873772_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/072/SRR16873772	
SRR16873774	SAMN22998368	SRX13066387	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/074/SRR16873774/SRR16873774_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/074/SRR16873774/SRR16873774_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/074/SRR16873774	
SRR16873581	SAMN22998364	SRX13066580	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/081/SRR16873581/SRR16873581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/081/SRR16873581/SRR16873581_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/081/SRR16873581	
SRR16873582	SAMN22998363	SRX13066579	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/082/SRR16873582/SRR16873582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/082/SRR16873582/SRR16873582_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/082/SRR16873582	
SRR16873584	SAMN22998361	SRX13066577	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/084/SRR16873584/SRR16873584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/084/SRR16873584/SRR16873584_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/084/SRR16873584	
SRR16873587	SAMN22998358	SRX13066574	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/087/SRR16873587/SRR16873587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/087/SRR16873587/SRR16873587_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/087/SRR16873587	
SRR16873588	SAMN22998328	SRX13066573	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/088/SRR16873588/SRR16873588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/088/SRR16873588/SRR16873588_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/088/SRR16873588	
SRR16873593	SAMN22998324	SRX13066568	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/093/SRR16873593/SRR16873593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/093/SRR16873593/SRR16873593_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/093/SRR16873593	
SRR16873594	SAMN22998323	SRX13066567	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/094/SRR16873594/SRR16873594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/094/SRR16873594/SRR16873594_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/094/SRR16873594	
SRR16873598	SAMN22998319	SRX13066563	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/098/SRR16873598/SRR16873598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/098/SRR16873598/SRR16873598_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/098/SRR16873598	
SRR16873599	SAMN22998318	SRX13066562	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/099/SRR16873599/SRR16873599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/099/SRR16873599/SRR16873599_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/099/SRR16873599	
SRR16873600	SAMN22998317	SRX13066561	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/000/SRR16873600/SRR16873600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/000/SRR16873600/SRR16873600_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/000/SRR16873600	
SRR16873606	SAMN22998312	SRX13066555	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/006/SRR16873606/SRR16873606_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/006/SRR16873606/SRR16873606_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/006/SRR16873606	
SRR16873607	SAMN22998311	SRX13066554	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/007/SRR16873607/SRR16873607_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/007/SRR16873607/SRR16873607_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/007/SRR16873607	
SRR16873613	SAMN22998270	SRX13066548	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/013/SRR16873613/SRR16873613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/013/SRR16873613/SRR16873613_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/013/SRR16873613	
SRR16873614	SAMN22998305	SRX13066547	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/014/SRR16873614/SRR16873614_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/014/SRR16873614/SRR16873614_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/014/SRR16873614	
SRR16873615	SAMN22998304	SRX13066546	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/015/SRR16873615/SRR16873615_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/015/SRR16873615/SRR16873615_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/015/SRR16873615	
SRR16873618	SAMN22998301	SRX13066543	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/018/SRR16873618/SRR16873618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/018/SRR16873618/SRR16873618_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/018/SRR16873618	
